Chip Run Info,D:\Edoardo\1361334043edoardo_hl60_vinc_3nM_mock_vs_48h\ChipRun.bml,1361334043,96.96 (136x),GE 96x96 PCR+Melt v2,ROX,EvaGreen,4/24/2016 8:26:16 PM,00:51:17,BIOMARK088
Application Version,4.1.3
Application Build,20140305.1515
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S17-A01,mock_high,Unknown,1,ACTB,Test,13.2726552235593,-1,0.895324508654151,Pass,0.0222468576534276,90.4517039965745,999,1,ok
S17-A02,mock_high,Unknown,1,SP3,Test,13.3103787260489,-1,1,Pass,0.0222468576534276,81.713317136804,999,1,ok
S17-A03,mock_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A04,mock_high,Unknown,1,RSU1,Test,12.8008621532688,-1,1,Pass,0.0222468576534276,83.0579938528758,999,1,ok
S17-A05,mock_high,Unknown,1,IL8,Test,12.0077740406993,-1,1,Pass,0.0222468576534276,82.910951477301,999,1,ok
S17-A06,mock_high,Unknown,1,FZD7,Test,21.2703165596344,-1,1,Pass,0.0222468576534276,80.85353478613,999,1,ok
S17-A07,mock_high,Unknown,1,ACTB,Test,13.4174853310526,-1,0.928137733069671,Pass,0.0222468576534276,89.8009214800334,999,1,ok
S17-A08,mock_high,Unknown,1,SP3,Test,13.2081820509095,-1,1,Pass,0.0222468576534276,81.2010603142092,999,1,ok
S17-A09,mock_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A10,mock_high,Unknown,1,RSU1,Test,12.8173591177231,-1,1,Pass,0.0222468576534276,82.787186242651,999,1,ok
S17-A11,mock_high,Unknown,1,IL8,Test,11.8028953102254,-1,1,Pass,0.0222468576534276,82.6766357970103,999,1,ok
S17-A12,mock_high,Unknown,1,FZD7,Test,20.8707242182573,-1,1,Pass,0.0222468576534276,80.6570666515782,999,1,ok
S17-A13,mock_high,Unknown,1,ABCC4,Test,13.8620082104896,-1,1,Pass,0.0222468576534276,80.7506141853225,999,1,ok
S17-A14,mock_high,Unknown,1,YBX1,Test,6.26853704199233,-1,1,Pass,0.0222468576534276,82.2021289701623,999,1,ok
S17-A15,mock_high,Unknown,1,PRKCB,Test,13.8353100614688,-1,1,Pass,0.0222468576534276,86.7195572098949,999,1,ok
S17-A16,mock_high,Unknown,1,DDIT4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A17,mock_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A18,mock_high,Unknown,1,LRP5,Test,17.9362324204338,-1,1,Pass,0.0222468576534276,84.0984580120197,999,1,ok
S17-A19,mock_high,Unknown,1,ABCC4,Test,13.7340522325573,-1,1,Pass,0.0222468576534276,80.6381280189887,999,1,ok
S17-A20,mock_high,Unknown,1,YBX1,Test,6.22444996477878,-1,1,Pass,0.0222468576534276,82.0929883549867,999,1,ok
S17-A21,mock_high,Unknown,1,PRKCB,Test,13.6150030811043,-1,1,Pass,0.0222468576534276,86.6262272176367,999,1,ok
S17-A22,mock_high,Unknown,1,DDIT4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A23,mock_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A24,mock_high,Unknown,1,LRP5,Test,17.5902717634531,-1,1,Pass,0.0222468576534276,83.9922268428355,999,1,ok
S17-A25,mock_high,Unknown,1,ABCC5,Test,15.8807277087274,-1,1,Pass,0.0222468576534276,84.2879380508065,999,1,ok
S17-A26,mock_high,Unknown,1,NFYA,Test,13.9553850574262,-1,1,Pass,0.0222468576534276,85.4215037636676,999,1,ok
S17-A27,mock_high,Unknown,1,CSK,Test,13.8474216518945,-1,1,Pass,0.0222468576534276,85.807226633196,999,1,ok
S17-A28,mock_high,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A29,mock_high,Unknown,1,GAPDH,Test,7.05101835977244,-1,1,Pass,0.0222468576534276,87.3572279087775,999,1,ok
S17-A30,mock_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A31,mock_high,Unknown,1,ABCC5,Test,16.0614519423985,-1,1,Pass,0.0222468576534276,84.1865006655439,999,1,ok
S17-A32,mock_high,Unknown,1,NFYA,Test,13.7741404593837,-1,1,Pass,0.0222468576534276,85.3624162429404,999,1,ok
S17-A33,mock_high,Unknown,1,CSK,Test,13.6753229250125,-1,1,Pass,0.0222468576534276,85.7539026007377,999,1,ok
S17-A34,mock_high,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A35,mock_high,Unknown,1,GAPDH,Test,6.99003230772728,-1,1,Pass,0.0222468576534276,87.3067947735641,999,1,ok
S17-A36,mock_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A37,mock_high,Unknown,1,WNK1,Test,14.8689390728859,-1,1,Pass,0.0222468576534276,83.5861183672087,999,1,ok
S17-A38,mock_high,Unknown,1,IL18,Test,12.5404477741806,-1,1,Pass,0.0222468576534276,80.9725899072301,999,1,ok
S17-A39,mock_high,Unknown,1,GCLC,Test,14.2239343888102,-1,1,Pass,0.0222468576534276,83.2552652165771,999,1,ok
S17-A40,mock_high,Unknown,1,MAPK1,Test,11.9989692852342,-1,1,Pass,0.0222468576534276,85.0742983510221,999,1,ok
S17-A41,mock_high,Unknown,1,MYC,Test,9.08319877671201,-1,1,Pass,0.0222468576534276,79.8351317371455,999,1,ok
S17-A42,mock_high,Unknown,1,OCT4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S17-A43,mock_high,Unknown,1,WNK1,Test,14.6555293166613,-1,1,Pass,0.0222468576534276,83.6229202415764,999,1,ok
S17-A44,mock_high,Unknown,1,IL18,Test,12.477429578703,-1,1,Pass,0.0222468576534276,80.9363083171686,999,1,ok
S17-A45,mock_high,Unknown,1,GCLC,Test,14.1856954194156,-1,1,Pass,0.0222468576534276,83.2413981249922,999,1,ok
S17-A46,mock_high,Unknown,1,MAPK1,Test,11.9587464124573,-1,1,Pass,0.0222468576534276,85.0720228210767,999,1,ok
S17-A47,mock_high,Unknown,1,MYC,Test,9.13930214490373,-1,1,Pass,0.0222468576534276,79.8268136072643,999,1,ok
S17-A48,mock_high,Unknown,1,OCT4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S17-A54,mock_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S17-A53,mock_high,Unknown,1,MPO,Test,7.84443676702455,-1,1,Pass,0.0222468576534276,87.9227455991765,999,1,ok
S17-A52,mock_high,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A51,mock_high,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A50,mock_high,Unknown,1,BRD4,Test,12.7987567484688,-1,1,Pass,0.0222468576534276,84.8934191506516,999,1,ok
S17-A49,mock_high,Unknown,1,DVL2,Test,16.2194267391819,-1,1,Pass,0.0222468576534276,86.7169320266176,999,1,ok
S17-A60,mock_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S17-A59,mock_high,Unknown,1,MPO,Test,7.89767913285709,-1,1,Pass,0.0222468576534276,87.8969112320505,999,1,ok
S17-A58,mock_high,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A57,mock_high,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A56,mock_high,Unknown,1,BRD4,Test,12.7943702824338,-1,1,Pass,0.0222468576534276,84.872308646093,999,1,ok
S17-A55,mock_high,Unknown,1,DVL2,Test,16.0627126177662,-1,1,Pass,0.0222468576534276,86.7406920179507,999,1,ok
S17-A66,mock_high,Unknown,1,MT2A,Test,13.4287721517362,-1,1,Pass,0.0222468576534276,89.1429770682887,999,1,ok
S17-A65,mock_high,Unknown,1,NOTCH1,Test,18.5718192260086,-1,1,Pass,0.0222468576534276,89.3033748170369,999,1,ok
S17-A64,mock_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A63,mock_high,Unknown,1,KRAS,Test,12.9146770890692,-1,1,Pass,0.0222468576534276,75.2144759382979,999,1,ok
S17-A62,mock_high,Unknown,1,KMT2A,Test,17.1078206098846,-1,1,Pass,0.0222468576534276,81.6186070724807,999,1,ok
S17-A61,mock_high,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A72,mock_high,Unknown,1,MT2A,Test,13.4225080017465,-1,1,Pass,0.0222468576534276,89.1510285062667,999,1,ok
S17-A71,mock_high,Unknown,1,NOTCH1,Test,19.0607714015719,-1,1,Pass,0.0222468576534276,89.3845982852775,999,1,ok
S17-A70,mock_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A69,mock_high,Unknown,1,KRAS,Test,13.2169247490116,-1,1,Pass,0.0222468576534276,75.2364791250678,999,1,ok
S17-A68,mock_high,Unknown,1,KMT2A,Test,17.0605136915714,-1,1,Pass,0.0222468576534276,81.5932662933708,999,1,ok
S17-A67,mock_high,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A78,mock_high,Unknown,1,CTNNB,Test,13.9901783957005,-1,1,Pass,0.0222468576534276,83.3138406085189,999,1,ok
S17-A77,mock_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A76,mock_high,Unknown,1,PPIA,Test,7.56667836500378,-1,1,Pass,0.0222468576534276,84.1209595647658,999,1,ok
S17-A75,mock_high,Unknown,1,RELA,Test,13.2602093185323,-1,1,Pass,0.0222468576534276,85.4041725573483,999,1,ok
S17-A74,mock_high,Unknown,1,SMYD3,Test,11.8579087490673,-1,1,Pass,0.0222468576534276,81.9128189750393,999,1,ok
S17-A73,mock_high,Unknown,1,UGCG,Test,17.0064128119444,-1,1,Pass,0.0222468576534276,82.2265993836392,999,1,ok
S17-A84,mock_high,Unknown,1,CTNNB,Test,13.8019885099962,-1,1,Pass,0.0222468576534276,83.3449213427959,999,1,ok
S17-A83,mock_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A82,mock_high,Unknown,1,PPIA,Test,7.56135816649328,-1,1,Pass,0.0222468576534276,84.1587854994021,999,1,ok
S17-A81,mock_high,Unknown,1,RELA,Test,13.3346311531871,-1,1,Pass,0.0222468576534276,85.600553983375,999,1,ok
S17-A80,mock_high,Unknown,1,SMYD3,Test,11.8837605482315,-1,1,Pass,0.0222468576534276,81.9652384666353,999,1,ok
S17-A79,mock_high,Unknown,1,UGCG,Test,17.2697311870154,-1,1,Pass,0.0222468576534276,82.3433588697575,999,1,ok
S17-A90,mock_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A89,mock_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A88,mock_high,Unknown,1,B2M,Test,8.32056126202385,-1,1,Pass,0.0222468576534276,85.6114607099386,999,1,ok
S17-A87,mock_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A86,mock_high,Unknown,1,SLCO3A1,Test,20.2262785301308,-1,1,Pass,0.0222468576534276,83.862076086946,999,1,ok
S17-A85,mock_high,Unknown,1,SP1,Test,16.7059918214325,-1,1,Pass,0.0222468576534276,86.7604517261158,999,1,ok
S17-A96,mock_high,Unknown,1,LRP6,Test,23.6463652731202,-1,1,Pass,0.0222468576534276,86.8635995149996,999,1,ok
S17-A95,mock_high,Unknown,1,Tcf7l2,Test,23.469213186065,-1,0.975635372225929,Pass,0.0222468576534276,80.9393099556072,999,1,ok
S17-A94,mock_high,Unknown,1,B2M,Test,8.52356893733664,-1,1,Pass,0.0222468576534276,85.8442612328705,999,1,ok
S17-A93,mock_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S17-A92,mock_high,Unknown,1,SLCO3A1,Test,20.3513955781637,-1,1,Pass,0.0222468576534276,84.2543229643472,999,1,ok
S17-A91,mock_high,Unknown,1,SP1,Test,16.3901965629624,-1,1,Pass,0.0222468576534276,87.0654608318309,999,1,ok
S82-A01,48h_low,Unknown,1,ACTB,Test,15.9765168590633,-1,0.984320118192066,Pass,0.0222468576534276,90.5008370729132,999,1,ok
S82-A02,48h_low,Unknown,1,SP3,Test,14.5123739969553,-1,1,Pass,0.0222468576534276,81.807377220194,999,1,ok
S82-A03,48h_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A04,48h_low,Unknown,1,RSU1,Test,14.9211618254082,-1,1,Pass,0.0222468576534276,82.9917266668759,999,1,ok
S82-A05,48h_low,Unknown,1,IL8,Test,12.1718538921132,-1,1,Pass,0.0222468576534276,82.8916433028656,999,1,ok
S82-A06,48h_low,Unknown,1,FZD7,Test,18.0158036467789,-1,1,Pass,0.0222468576534276,81.0326180326586,999,1,ok
S82-A07,48h_low,Unknown,1,ACTB,Test,15.9424358491971,-1,1,Pass,0.0222468576534276,89.825083669804,999,1,ok
S82-A08,48h_low,Unknown,1,SP3,Test,14.5596227667537,-1,1,Pass,0.0222468576534276,81.3114383798036,999,1,ok
S82-A09,48h_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A10,48h_low,Unknown,1,RSU1,Test,15.104042659728,-1,1,Pass,0.0222468576534276,82.7455551614962,999,1,ok
S82-A11,48h_low,Unknown,1,IL8,Test,12.18003961091,-1,1,Pass,0.0222468576534276,82.662026813,999,1,ok
S82-A12,48h_low,Unknown,1,FZD7,Test,18.2143083792309,-1,1,Pass,0.0222468576534276,80.8245786014413,999,1,ok
S82-A13,48h_low,Unknown,1,ABCC4,Test,14.322469784949,-1,1,Pass,0.0222468576534276,80.7741392336524,999,1,ok
S82-A14,48h_low,Unknown,1,YBX1,Test,8.48756861381492,-1,1,Pass,0.0222468576534276,82.1991548070993,999,1,ok
S82-A15,48h_low,Unknown,1,PRKCB,Test,15.2410719089065,-1,1,Pass,0.0222468576534276,86.6920758009676,999,1,ok
S82-A16,48h_low,Unknown,1,DDIT4,Test,16.2526017184076,-1,1,Pass,0.0222468576534276,87.9012111026126,999,1,ok
S82-A17,48h_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A18,48h_low,Unknown,1,LRP5,Test,17.8990735199011,-1,1,Pass,0.0222468576534276,84.0670098929794,999,1,ok
S82-A19,48h_low,Unknown,1,ABCC4,Test,13.9426620337315,-1,1,Pass,0.0222468576534276,80.7090171379993,999,1,ok
S82-A20,48h_low,Unknown,1,YBX1,Test,8.47055614985055,-1,1,Pass,0.0222468576534276,82.0886002476593,999,1,ok
S82-A21,48h_low,Unknown,1,PRKCB,Test,15.2064351232018,-1,1,Pass,0.0222468576534276,86.6623325367978,999,1,ok
S82-A22,48h_low,Unknown,1,DDIT4,Test,15.9906365884604,-1,1,Pass,0.0222468576534276,87.8665508835356,999,1,ok
S82-A23,48h_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A24,48h_low,Unknown,1,LRP5,Test,18.3962812894041,-1,1,Pass,0.0222468576534276,84.0864844262241,999,1,ok
S82-A25,48h_low,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A26,48h_low,Unknown,1,NFYA,Test,23.3611138954313,-1,1,Pass,0.0222468576534276,79.2702437018002,999,1,miss
S82-A27,48h_low,Unknown,1,CSK,Test,14.200895129459,-1,1,Pass,0.0222468576534276,85.8120822302277,999,1,ok
S82-A28,48h_low,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A29,48h_low,Unknown,1,GAPDH,Test,9.19046129404408,-1,1,Pass,0.0222468576534276,87.3593402677385,999,1,ok
S82-A30,48h_low,Unknown,1,APCDD1,Test,27.5333602395646,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A31,48h_low,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A32,48h_low,Unknown,1,NFYA,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A33,48h_low,Unknown,1,CSK,Test,14.1003397919889,-1,1,Pass,0.0222468576534276,85.7807102135487,999,1,ok
S82-A34,48h_low,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A35,48h_low,Unknown,1,GAPDH,Test,9.33582091628755,-1,1,Pass,0.0222468576534276,87.3203786448236,999,1,ok
S82-A36,48h_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A37,48h_low,Unknown,1,WNK1,Test,16.8776981566106,-1,1,Pass,0.0222468576534276,83.7453771317168,999,1,ok
S82-A38,48h_low,Unknown,1,IL18,Test,15.9392396190764,-1,1,Pass,0.0222468576534276,80.9952612239151,999,1,ok
S82-A39,48h_low,Unknown,1,GCLC,Test,16.0384649775221,-1,1,Pass,0.0222468576534276,83.2886964595275,999,1,ok
S82-A40,48h_low,Unknown,1,MAPK1,Test,13.8002643976928,-1,1,Pass,0.0222468576534276,85.1464805612414,999,1,ok
S82-A41,48h_low,Unknown,1,MYC,Test,10.5080481048651,-1,1,Pass,0.0222468576534276,79.8787671874982,999,1,ok
S82-A42,48h_low,Unknown,1,OCT4,Test,22.4601448364487,-1,0.658199719251007,Pass,0.0222468576534276,92.2093203413026,999,1,miss
S82-A43,48h_low,Unknown,1,WNK1,Test,16.4061913595448,-1,1,Pass,0.0222468576534276,83.7211624294749,999,1,ok
S82-A44,48h_low,Unknown,1,IL18,Test,15.9115169472121,-1,1,Pass,0.0222468576534276,80.9545278923893,999,1,ok
S82-A45,48h_low,Unknown,1,GCLC,Test,16.0385555211444,-1,1,Pass,0.0222468576534276,83.2878007463163,999,1,ok
S82-A46,48h_low,Unknown,1,MAPK1,Test,13.850041955712,-1,1,Pass,0.0222468576534276,85.117764990241,999,1,ok
S82-A47,48h_low,Unknown,1,MYC,Test,10.5143892396621,-1,1,Pass,0.0222468576534276,79.8671400089682,999,1,ok
S82-A48,48h_low,Unknown,1,OCT4,Test,23.2039577863477,-1,0.654633700360665,Pass,0.0222468576534276,92.1459446917228,999,1,miss
S82-A54,48h_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S82-A53,48h_low,Unknown,1,MPO,Test,9.91584061448441,-1,1,Pass,0.0222468576534276,87.9495149671832,999,1,ok
S82-A52,48h_low,Unknown,1,EZH1,Test,16.6983782895278,-1,1,Pass,0.0222468576534276,82.4330117791037,999,1,ok
S82-A51,48h_low,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A50,48h_low,Unknown,1,BRD4,Test,14.3399570118793,-1,1,Pass,0.0222468576534276,84.9167110315547,999,1,ok
S82-A49,48h_low,Unknown,1,DVL2,Test,16.6834445052446,-1,1,Pass,0.0222468576534276,86.6570160112033,999,1,ok
S82-A60,48h_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S82-A59,48h_low,Unknown,1,MPO,Test,9.94992187866734,-1,1,Pass,0.0222468576534276,87.9440690399549,999,1,ok
S82-A58,48h_low,Unknown,1,EZH1,Test,16.9130058071753,-1,1,Pass,0.0222468576534276,82.39231151281,999,1,ok
S82-A57,48h_low,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A56,48h_low,Unknown,1,BRD4,Test,14.1461219410067,-1,1,Pass,0.0222468576534276,84.9179988103784,999,1,ok
S82-A55,48h_low,Unknown,1,DVL2,Test,17.0297928206018,-1,1,Pass,0.0222468576534276,86.7316112890856,999,1,ok
S82-A66,48h_low,Unknown,1,MT2A,Test,13.3780296528344,-1,1,Pass,0.0222468576534276,89.2676439555326,999,1,ok
S82-A65,48h_low,Unknown,1,NOTCH1,Test,19.7568675893091,-1,1,Pass,0.0222468576534276,89.5615242975886,999,1,ok
S82-A64,48h_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A63,48h_low,Unknown,1,KRAS,Test,15.4044491421342,-1,1,Pass,0.0222468576534276,75.1575235879812,999,1,ok
S82-A62,48h_low,Unknown,1,KMT2A,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A61,48h_low,Unknown,1,DAAM1,Test,17.5588526307509,-1,1,Pass,0.0222468576534276,84.3109881935968,999,1,ok
S82-A72,48h_low,Unknown,1,MT2A,Test,13.601078363471,-1,1,Pass,0.0222468576534276,89.3022998726398,999,1,ok
S82-A71,48h_low,Unknown,1,NOTCH1,Test,19.8511317518598,-1,1,Pass,0.0222468576534276,89.6045135788564,999,1,ok
S82-A70,48h_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A69,48h_low,Unknown,1,KRAS,Test,15.4761926669354,-1,1,Pass,0.0222468576534276,75.1659974585279,999,1,ok
S82-A68,48h_low,Unknown,1,KMT2A,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A67,48h_low,Unknown,1,DAAM1,Test,17.7901849793572,-1,1,Pass,0.0222468576534276,84.2822443043711,999,1,ok
S82-A78,48h_low,Unknown,1,CTNNB,Test,15.6577637993655,-1,1,Pass,0.0222468576534276,83.1563424775279,999,1,ok
S82-A77,48h_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A76,48h_low,Unknown,1,PPIA,Test,10.3008498801398,-1,1,Pass,0.0222468576534276,84.1258428363732,999,1,ok
S82-A75,48h_low,Unknown,1,RELA,Test,14.7260509750691,-1,1,Pass,0.0222468576534276,85.4162791400769,999,1,ok
S82-A74,48h_low,Unknown,1,SMYD3,Test,15.420059522603,-1,1,Pass,0.0222468576534276,83.6584072671081,999,1,double
S82-A73,48h_low,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A84,48h_low,Unknown,1,CTNNB,Test,15.8873868934556,-1,1,Pass,0.0222468576534276,83.2205239136303,999,1,ok
S82-A83,48h_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A82,48h_low,Unknown,1,PPIA,Test,10.3504294414388,-1,1,Pass,0.0222468576534276,84.1525482636113,999,1,ok
S82-A81,48h_low,Unknown,1,RELA,Test,14.6840029353944,-1,1,Pass,0.0222468576534276,85.6124005319675,999,1,ok
S82-A80,48h_low,Unknown,1,SMYD3,Test,15.3936840298104,-1,1,Pass,0.0222468576534276,83.7529061836783,999,1,double
S82-A79,48h_low,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A90,48h_low,Unknown,1,LRP6,Test,20.8639818267,-1,1,Pass,0.0222468576534276,86.6058104511073,999,1,ok
S82-A89,48h_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A88,48h_low,Unknown,1,B2M,Test,10.9351726034019,-1,1,Pass,0.0222468576534276,85.6362149709237,999,1,ok
S82-A87,48h_low,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A86,48h_low,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A85,48h_low,Unknown,1,SP1,Test,15.5964317185184,-1,1,Pass,0.0222468576534276,86.7507344706452,999,1,double
S82-A96,48h_low,Unknown,1,LRP6,Test,21.3260545128584,-1,1,Pass,0.0222468576534276,86.8475194976803,999,1,ok
S82-A95,48h_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A94,48h_low,Unknown,1,B2M,Test,11.0401593214615,-1,1,Pass,0.0222468576534276,85.8618870634013,999,1,ok
S82-A93,48h_low,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A92,48h_low,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S82-A91,48h_low,Unknown,1,SP1,Test,15.6769056855356,-1,1,Pass,0.0222468576534276,87.1475624185434,999,1,double
S16-A01,mock_high,Unknown,1,ACTB,Test,13.9274127934246,-1,0.989897431679499,Pass,0.0222468576534276,90.2818132220137,999,1,ok
S16-A02,mock_high,Unknown,1,SP3,Test,12.2683901538419,-1,1,Pass,0.0222468576534276,81.722945104901,999,1,ok
S16-A03,mock_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S16-A04,mock_high,Unknown,1,RSU1,Test,16.0294172545626,-1,1,Pass,0.0222468576534276,82.8948303279713,999,1,ok
S16-A05,mock_high,Unknown,1,IL8,Test,10.184276426872,-1,1,Pass,0.0222468576534276,82.8713249329954,999,1,ok
S16-A06,mock_high,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S16-A07,mock_high,Unknown,1,ACTB,Test,13.8596137682761,-1,0.988544949187073,Pass,0.0222468576534276,89.7396885693551,999,1,ok
S16-A08,mock_high,Unknown,1,SP3,Test,12.1443121260814,-1,1,Pass,0.0222468576534276,81.2233456782912,999,1,ok
S16-A09,mock_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S16-A10,mock_high,Unknown,1,RSU1,Test,16.335340196388,-1,1,Pass,0.0222468576534276,82.7184090838792,999,1,ok
S16-A11,mock_high,Unknown,1,IL8,Test,10.2496805515965,-1,1,Pass,0.0222468576534276,82.6347708954059,999,1,ok
S16-A12,mock_high,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S16-A13,mock_high,Unknown,1,ABCC4,Test,12.9321824075652,-1,1,Pass,0.0222468576534276,80.7515870810076,999,1,ok
S16-A14,mock_high,Unknown,1,YBX1,Test,6.23140670188555,-1,1,Pass,0.0222468576534276,82.156971915307,999,1,ok
S16-A15,mock_high,Unknown,1,PRKCB,Test,13.2819391302345,-1,1,Pass,0.0222468576534276,86.6822669111862,999,1,ok
S16-A16,mock_high,Unknown,1,DDIT4,Test,17.0632953256251,-1,1,Pass,0.0222468576534276,87.6245480188424,999,1,ok
S16-A17,mock_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S16-A18,mock_high,Unknown,1,LRP5,Test,16.6361590508765,-1,1,Pass,0.0222468576534276,84.0127694483142,999,1,ok
S16-A19,mock_high,Unknown,1,ABCC4,Test,12.7935602788312,-1,1,Pass,0.0222468576534276,80.6306053180055,999,1,ok
