Chip Run Info,D:\Edoardo\1361334029 10 nM vinc treated 48h\ChipRun.bml,1361334029,96.96 (136x),GE 96x96 PCR+Melt v2,ROX,EvaGreen,8/4/2016 5:25:44 PM,00:51:52,BIOMARK088
Application Version,4.1.3
Application Build,20140305.1515
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S09-A03,treated_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A04,treated_high,Unknown,1,RSU1,Test,12.0647086698691,-1,1,Pass,0.0214762905126088,83.0749560841451,999,1,
S09-A05,treated_high,Unknown,1,IL8,Test,14.4654782907333,-1,1,Pass,0.0214762905126088,82.8530458079052,999,1,
S09-A06,treated_high,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A07,treated_high,Unknown,1,ACTB,Test,10.9132834300962,-1,0.999135076261683,Pass,0.0214762905126088,90.3242764732326,999,1,
S09-A08,treated_high,Unknown,1,SP3,Test,12.9034586542372,-1,1,Pass,0.0214762905126088,81.2616059434561,999,1,
S09-A09,treated_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A10,treated_high,Unknown,1,RSU1,Test,12.048083088698,-1,1,Pass,0.0214762905126088,82.8481085537596,999,1,
S09-A11,treated_high,Unknown,1,IL8,Test,14.5575050303097,-1,1,Pass,0.0214762905126088,82.5902602436219,999,1,
S09-A12,treated_high,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A13,treated_high,Unknown,1,ABCC4,Test,17.5617479872702,-1,1,Pass,0.0214762905126088,80.68969584337,999,1,
S09-A14,treated_high,Unknown,1,YBX1,Test,6.97958058643073,-1,1,Pass,0.0214762905126088,82.2292184701827,999,1,
S09-A15,treated_high,Unknown,1,PRKCB,Test,14.0005890837485,-1,1,Pass,0.0214762905126088,86.8700837882124,999,1,
S09-A16,treated_high,Unknown,1,DDIT4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A17,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A18,treated_high,Unknown,1,LRP5,Test,15.6772318435904,-1,1,Pass,0.0214762905126088,83.8783527354633,999,1,
S09-A19,treated_high,Unknown,1,ABCC4,Test,17.4781557865436,-1,1,Pass,0.0214762905126088,80.4447058680528,999,1,
S09-A20,treated_high,Unknown,1,YBX1,Test,6.96835725587607,-1,1,Pass,0.0214762905126088,82.1205903721699,999,1,
S09-A21,treated_high,Unknown,1,PRKCB,Test,14.1061677141066,-1,1,Pass,0.0214762905126088,86.7612587456469,999,1,
S09-A22,treated_high,Unknown,1,DDIT4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A23,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A24,treated_high,Unknown,1,LRP5,Test,15.9200666388402,-1,1,Pass,0.0214762905126088,83.7822624711552,999,1,
S09-A25,treated_high,Unknown,1,ABCC5,Test,18.6562067496826,-1,1,Pass,0.0214762905126088,84.081342414331,999,1,
S09-A26,treated_high,Unknown,1,NFYA,Test,13.9948090196249,-1,1,Pass,0.0214762905126088,85.6504046822792,999,1,
S09-A27,treated_high,Unknown,1,CSK,Test,12.3731919426375,-1,1,Pass,0.0214762905126088,85.939691132901,999,1,
S09-A28,treated_high,Unknown,1,SCML2,Test,15.9060941327313,-1,1,Pass,0.0214762905126088,81.8865806038737,999,1,
S09-A29,treated_high,Unknown,1,GAPDH,Test,7.61055495417005,-1,1,Pass,0.0214762905126088,87.7110038490983,999,1,
S09-A30,treated_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A31,treated_high,Unknown,1,ABCC5,Test,18.0192800878352,-1,1,Pass,0.0214762905126088,84.1116389125027,999,1,
S09-A32,treated_high,Unknown,1,NFYA,Test,13.9626048008851,-1,1,Pass,0.0214762905126088,85.4972080594101,999,1,
S09-A33,treated_high,Unknown,1,CSK,Test,12.335860594005,-1,1,Pass,0.0214762905126088,85.9098710251749,999,1,
S09-A34,treated_high,Unknown,1,SCML2,Test,16.3078164204455,-1,1,Pass,0.0214762905126088,81.7697629335295,999,1,
S09-A35,treated_high,Unknown,1,GAPDH,Test,7.64818885506683,-1,1,Pass,0.0214762905126088,87.6746938075305,999,1,
S09-A36,treated_high,Unknown,1,APCDD1,Test,27.9816368250682,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A37,treated_high,Unknown,1,WNK1,Test,12.9591669663761,-1,1,Pass,0.0214762905126088,83.695026745752,999,1,
S09-A38,treated_high,Unknown,1,IL18,Test,17.5693442334479,-1,1,Pass,0.0214762905126088,80.9763553620046,999,1,
S09-A39,treated_high,Unknown,1,GCLC,Test,14.6658301041853,-1,1,Pass,0.0214762905126088,83.2891457065281,999,1,
S09-A40,treated_high,Unknown,1,MAPK1,Test,11.6345279098496,-1,1,Pass,0.0214762905126088,85.1532222811729,999,1,
S09-A41,treated_high,Unknown,1,MYC,Test,9.75654509697916,-1,1,Pass,0.0214762905126088,79.8949622523051,999,1,
S09-A42,treated_high,Unknown,1,OCT4,Test,25.9416841448901,-1,0.75720570814011,Pass,0.0214762905126088,78.9111754932281,999,1,
S09-A43,treated_high,Unknown,1,WNK1,Test,13.0099850795343,-1,1,Pass,0.0214762905126088,83.7220127817597,999,1,
S09-A44,treated_high,Unknown,1,IL18,Test,17.4143792352646,-1,1,Pass,0.0214762905126088,80.9811033974615,999,1,
S09-A45,treated_high,Unknown,1,GCLC,Test,14.5032933923566,-1,1,Pass,0.0214762905126088,83.3283337670847,999,1,
S09-A46,treated_high,Unknown,1,MAPK1,Test,11.6512496507649,-1,1,Pass,0.0214762905126088,85.1514487312346,999,1,
S09-A47,treated_high,Unknown,1,MYC,Test,9.7498882917122,-1,1,Pass,0.0214762905126088,79.9097209022622,999,1,
S09-A48,treated_high,Unknown,1,OCT4,Test,22.8318464398133,-1,0.938123723657843,Pass,0.0214762905126088,79.7460986217823,999,1,
S09-A54,treated_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A53,treated_high,Unknown,1,MPO,Test,7.85849006753643,-1,1,Pass,0.0214762905126088,88.2634515676618,999,1,
S09-A52,treated_high,Unknown,1,EZH1,Test,18.2575867988611,-1,1,Pass,0.0214762905126088,82.6096101593478,999,1,
S09-A51,treated_high,Unknown,1,SLC7A7,Test,16.5775205047516,-1,1,Pass,0.0214762905126088,81.2136870765205,999,1,
S09-A50,treated_high,Unknown,1,BRD4,Test,11.3562190015607,-1,1,Pass,0.0214762905126088,85.0979219042248,999,1,
S09-A49,treated_high,Unknown,1,DVL2,Test,16.3708840828236,-1,1,Pass,0.0214762905126088,86.912428119921,999,1,
S09-A60,treated_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A59,treated_high,Unknown,1,MPO,Test,7.81428221474385,-1,1,Pass,0.0214762905126088,88.2615074487915,999,1,
S09-A58,treated_high,Unknown,1,EZH1,Test,18.9211151361847,-1,1,Pass,0.0214762905126088,82.6037575356264,999,1,
S09-A57,treated_high,Unknown,1,SLC7A7,Test,16.8805663595825,-1,1,Pass,0.0214762905126088,81.2816222349381,999,1,
S09-A56,treated_high,Unknown,1,BRD4,Test,11.3690298513281,-1,1,Pass,0.0214762905126088,85.0827508605034,999,1,
S09-A55,treated_high,Unknown,1,DVL2,Test,16.0538854799041,-1,1,Pass,0.0214762905126088,86.8931507769253,999,1,
S09-A66,treated_high,Unknown,1,MT2A,Test,11.8583278556415,-1,1,Pass,0.0214762905126088,89.7769246241916,999,1,
S09-A65,treated_high,Unknown,1,NOTCH1,Test,17.3472586249828,-1,1,Pass,0.0214762905126088,89.7445317609527,999,1,
S09-A64,treated_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A63,treated_high,Unknown,1,KRAS,Test,12.3139628740636,-1,1,Pass,0.0214762905126088,75.1912217741841,999,1,
S09-A62,treated_high,Unknown,1,KMT2A,Test,17.717933854895,-1,1,Pass,0.0214762905126088,81.4907743529553,999,1,
S09-A61,treated_high,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0214762905126088,68.6162577988081,999,1,
S09-A72,treated_high,Unknown,1,MT2A,Test,11.7058541352336,-1,1,Pass,0.0214762905126088,89.7722021697358,999,1,
S09-A71,treated_high,Unknown,1,NOTCH1,Test,17.1306876914116,-1,1,Pass,0.0214762905126088,89.6608561228177,999,1,
S09-A70,treated_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A69,treated_high,Unknown,1,KRAS,Test,12.2299067081484,-1,1,Pass,0.0214762905126088,75.2001207359415,999,1,
S09-A68,treated_high,Unknown,1,KMT2A,Test,17.4670402379981,-1,1,Pass,0.0214762905126088,81.7571135786978,999,1,
S09-A67,treated_high,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0214762905126088,68.4502925843937,999,1,
S09-A78,treated_high,Unknown,1,CTNNB,Test,13.4263264919212,-1,1,Pass,0.0214762905126088,83.4072074353859,999,1,
S09-A77,treated_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A76,treated_high,Unknown,1,PPIA,Test,8.58364855849416,-1,1,Pass,0.0214762905126088,84.170829906255,999,1,
S09-A75,treated_high,Unknown,1,RELA,Test,13.9391572442823,-1,1,Pass,0.0214762905126088,85.7222915249635,999,1,
S09-A74,treated_high,Unknown,1,SMYD3,Test,12.3328741629661,-1,1,Pass,0.0214762905126088,82.4760727695571,999,1,
S09-A73,treated_high,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A84,treated_high,Unknown,1,CTNNB,Test,13.4715825894066,-1,1,Pass,0.0214762905126088,83.4467140999316,999,1,
S09-A83,treated_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A82,treated_high,Unknown,1,PPIA,Test,8.50225631403759,-1,1,Pass,0.0214762905126088,84.2152807393235,999,1,
S09-A81,treated_high,Unknown,1,RELA,Test,13.9773664997343,-1,1,Pass,0.0214762905126088,85.7659887179921,999,1,
S09-A80,treated_high,Unknown,1,SMYD3,Test,12.4131960047189,-1,1,Pass,0.0214762905126088,82.5430044944159,999,1,
S09-A79,treated_high,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A90,treated_high,Unknown,1,LRP6,Test,19.0063237183134,-1,1,Pass,0.0214762905126088,86.7887091262177,999,1,
S09-A89,treated_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A88,treated_high,Unknown,1,B2M,Test,9.84640973372135,-1,1,Pass,0.0214762905126088,85.8133099641669,999,1,
S09-A87,treated_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A86,treated_high,Unknown,1,SLCO3A1,Test,15.7571484822274,-1,1,Pass,0.0214762905126088,83.9263929498731,999,1,
S09-A85,treated_high,Unknown,1,SP1,Test,15.2836161683634,-1,1,Pass,0.0214762905126088,86.9792062122383,999,1,
S09-A96,treated_high,Unknown,1,LRP6,Test,18.9804896754214,-1,1,Pass,0.0214762905126088,86.9260157376944,999,1,
S09-A95,treated_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A94,treated_high,Unknown,1,B2M,Test,9.80157490343545,-1,1,Pass,0.0214762905126088,86.0422670721737,999,1,
S09-A93,treated_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S09-A92,treated_high,Unknown,1,SLCO3A1,Test,15.9414112094059,-1,1,Pass,0.0214762905126088,84.2848676541937,999,1,
S09-A91,treated_high,Unknown,1,SP1,Test,15.2792683618641,-1,1,Pass,0.0214762905126088,87.282076790373,999,1,
S86-A01,treated_low,Unknown,1,ACTB,Test,11.8632013101261,-1,0.985324495652698,Pass,0.0214762905126088,90.7990903280235,999,1,
S86-A02,treated_low,Unknown,1,SP3,Test,13.7139775591202,-1,1,Pass,0.0214762905126088,81.7026287467043,999,1,
S86-A03,treated_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A04,treated_low,Unknown,1,RSU1,Test,14.8112364378445,-1,1,Pass,0.0214762905126088,82.9431779638442,999,1,
S86-A05,treated_low,Unknown,1,IL8,Test,16.4668927871939,-1,1,Pass,0.0214762905126088,80.1037298925857,999,1,
S86-A06,treated_low,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A07,treated_low,Unknown,1,ACTB,Test,11.7964591604819,-1,0.999748256635919,Pass,0.0214762905126088,90.1930886575697,999,1,
S86-A08,treated_low,Unknown,1,SP3,Test,13.7471919591048,-1,1,Pass,0.0214762905126088,81.1917027642706,999,1,
S86-A09,treated_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A10,treated_low,Unknown,1,RSU1,Test,14.8429352227169,-1,1,Pass,0.0214762905126088,82.7140292280891,999,1,
S86-A11,treated_low,Unknown,1,IL8,Test,16.5358573198351,-1,1,Pass,0.0214762905126088,79.8078350012342,999,1,
S86-A12,treated_low,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A13,treated_low,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A14,treated_low,Unknown,1,YBX1,Test,10.1454175777957,-1,1,Pass,0.0214762905126088,82.0941156485856,999,1,
S86-A15,treated_low,Unknown,1,PRKCB,Test,13.5263396917645,-1,1,Pass,0.0214762905126088,86.8302813950955,999,1,
S86-A16,treated_low,Unknown,1,DDIT4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A17,treated_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A18,treated_low,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A19,treated_low,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A20,treated_low,Unknown,1,YBX1,Test,10.1774163004565,-1,1,Pass,0.0214762905126088,81.9863804782063,999,1,
S86-A21,treated_low,Unknown,1,PRKCB,Test,13.7840708625168,-1,1,Pass,0.0214762905126088,86.7118478546032,999,1,
S86-A22,treated_low,Unknown,1,DDIT4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A23,treated_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A24,treated_low,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A25,treated_low,Unknown,1,ABCC5,Test,16.1963441581291,-1,1,Pass,0.0214762905126088,84.1916785556219,999,1,
S86-A26,treated_low,Unknown,1,NFYA,Test,15.0095337142519,-1,1,Pass,0.0214762905126088,85.3977287244307,999,1,
S86-A27,treated_low,Unknown,1,CSK,Test,16.3431763635056,-1,1,Pass,0.0214762905126088,85.8091346750362,999,1,
S86-A28,treated_low,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A29,treated_low,Unknown,1,GAPDH,Test,9.25961303795655,-1,1,Pass,0.0214762905126088,87.4601309060338,999,1,
S86-A30,treated_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A31,treated_low,Unknown,1,ABCC5,Test,16.078926211856,-1,1,Pass,0.0214762905126088,84.1356175995384,999,1,
S86-A32,treated_low,Unknown,1,NFYA,Test,15.0747433241173,-1,1,Pass,0.0214762905126088,85.3780210164134,999,1,
S86-A33,treated_low,Unknown,1,CSK,Test,16.6773632532643,-1,1,Pass,0.0214762905126088,85.7494297534047,999,1,
S86-A34,treated_low,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A35,treated_low,Unknown,1,GAPDH,Test,9.24601802563022,-1,1,Pass,0.0214762905126088,87.4157578387621,999,1,
S86-A36,treated_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A37,treated_low,Unknown,1,WNK1,Test,14.1785655314223,-1,1,Pass,0.0214762905126088,83.624362147314,999,1,
S86-A38,treated_low,Unknown,1,IL18,Test,14.2822142901794,-1,1,Pass,0.0214762905126088,80.9239363416471,999,1,
S86-A39,treated_low,Unknown,1,GCLC,Test,15.6401606085306,-1,1,Pass,0.0214762905126088,83.1093369501035,999,1,
S86-A40,treated_low,Unknown,1,MAPK1,Test,13.1763720058067,-1,1,Pass,0.0214762905126088,85.1789237064528,999,1,
S86-A41,treated_low,Unknown,1,MYC,Test,17.9200161791834,-1,1,Pass,0.0214762905126088,79.5979374702109,999,1,
S86-A42,treated_low,Unknown,1,OCT4,Test,25.0408098099963,-1,0.649910024614802,Fail,0.0214762905126088,78.8884745893812,999,1,
S86-A43,treated_low,Unknown,1,WNK1,Test,14.3053454283733,-1,1,Pass,0.0214762905126088,83.6249444609395,999,1,
S86-A44,treated_low,Unknown,1,IL18,Test,14.6182936960663,-1,1,Pass,0.0214762905126088,80.9356870161564,999,1,
S86-A45,treated_low,Unknown,1,GCLC,Test,16.1011789516208,-1,1,Pass,0.0214762905126088,83.1762134991307,999,1,
S86-A46,treated_low,Unknown,1,MAPK1,Test,13.2292659788119,-1,1,Pass,0.0214762905126088,85.1957609944608,999,1,
S86-A47,treated_low,Unknown,1,MYC,Test,18.2028729280733,-1,1,Pass,0.0214762905126088,79.6426082782983,999,1,
S86-A48,treated_low,Unknown,1,OCT4,Test,24.2515623139293,-1,0.557676189692149,Fail,0.0214762905126088,92.0584738711478,999,1,
S86-A54,treated_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A53,treated_low,Unknown,1,MPO,Test,14.6811823467179,-1,1,Pass,0.0214762905126088,88.0982462993441,999,1,
S86-A52,treated_low,Unknown,1,EZH1,Test,16.7844791666529,-1,1,Pass,0.0214762905126088,82.630230534386,999,1,
S86-A51,treated_low,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A50,treated_low,Unknown,1,BRD4,Test,13.8586782771473,-1,1,Pass,0.0214762905126088,84.9440800007084,999,1,
S86-A49,treated_low,Unknown,1,DVL2,Test,15.2520050138449,-1,1,Pass,0.0214762905126088,86.8697015811338,999,1,
S86-A60,treated_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A59,treated_low,Unknown,1,MPO,Test,14.6333378034404,-1,1,Pass,0.0214762905126088,88.0934435084085,999,1,
S86-A58,treated_low,Unknown,1,EZH1,Test,16.838083932506,-1,1,Pass,0.0214762905126088,82.5967624435925,999,1,
S86-A57,treated_low,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A56,treated_low,Unknown,1,BRD4,Test,13.7718200483366,-1,1,Pass,0.0214762905126088,84.9734055174441,999,1,
S86-A55,treated_low,Unknown,1,DVL2,Test,15.2832369739476,-1,1,Pass,0.0214762905126088,86.8556283543114,999,1,
S86-A66,treated_low,Unknown,1,MT2A,Test,15.2397655789318,-1,1,Pass,0.0214762905126088,89.6055061057747,999,1,
S86-A65,treated_low,Unknown,1,NOTCH1,Test,16.9556012868748,-1,1,Pass,0.0214762905126088,89.85552538869,999,1,
S86-A64,treated_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A63,treated_low,Unknown,1,KRAS,Test,13.8436928990932,-1,1,Pass,0.0214762905126088,75.1091527227311,999,1,
S86-A62,treated_low,Unknown,1,KMT2A,Test,16.9687463283664,-1,1,Pass,0.0214762905126088,81.6588716780585,999,1,
S86-A61,treated_low,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0214762905126088,68.3073708040028,999,1,
S86-A72,treated_low,Unknown,1,MT2A,Test,15.475938588537,-1,1,Pass,0.0214762905126088,89.5974076272563,999,1,
S86-A71,treated_low,Unknown,1,NOTCH1,Test,16.8139200424015,-1,1,Pass,0.0214762905126088,89.8878485876952,999,1,
S86-A70,treated_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A69,treated_low,Unknown,1,KRAS,Test,13.8570442947471,-1,1,Pass,0.0214762905126088,75.1284902421475,999,1,
S86-A68,treated_low,Unknown,1,KMT2A,Test,16.8552223960876,-1,1,Pass,0.0214762905126088,81.6197338778116,999,1,
S86-A67,treated_low,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0214762905126088,68.5839569731934,999,1,
S86-A78,treated_low,Unknown,1,CTNNB,Test,13.8846141839047,-1,1,Pass,0.0214762905126088,83.2347324481378,999,1,
S86-A77,treated_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A76,treated_low,Unknown,1,PPIA,Test,10.2444707381061,-1,1,Pass,0.0214762905126088,84.0653069844544,999,1,
S86-A75,treated_low,Unknown,1,RELA,Test,14.4290450930168,-1,1,Pass,0.0214762905126088,85.6645190765011,999,1,
S86-A74,treated_low,Unknown,1,SMYD3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A73,treated_low,Unknown,1,UGCG,Test,17.2503016016883,-1,1,Pass,0.0214762905126088,82.0857012615461,999,1,
S86-A84,treated_low,Unknown,1,CTNNB,Test,13.9161881812373,-1,1,Pass,0.0214762905126088,83.2843547496024,999,1,
S86-A83,treated_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A82,treated_low,Unknown,1,PPIA,Test,10.2732493152729,-1,1,Pass,0.0214762905126088,84.101369287173,999,1,
S86-A81,treated_low,Unknown,1,RELA,Test,14.5051378989835,-1,1,Pass,0.0214762905126088,85.7246434377562,999,1,
S86-A80,treated_low,Unknown,1,SMYD3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A79,treated_low,Unknown,1,UGCG,Test,17.568072669527,-1,1,Pass,0.0214762905126088,82.1771539644423,999,1,
S86-A90,treated_low,Unknown,1,LRP6,Test,19.2624319271832,-1,1,Pass,0.0214762905126088,86.80995849266,999,1,
S86-A89,treated_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A88,treated_low,Unknown,1,B2M,Test,9.39172201283187,-1,1,Pass,0.0214762905126088,85.7529876935228,999,1,
S86-A87,treated_low,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A86,treated_low,Unknown,1,SLCO3A1,Test,17.5225760075798,-1,1,Pass,0.0214762905126088,83.8954600270998,999,1,
S86-A85,treated_low,Unknown,1,SP1,Test,15.9301810835643,-1,1,Pass,0.0214762905126088,86.9404378137722,999,1,
S86-A96,treated_low,Unknown,1,LRP6,Test,19.220720350449,-1,1,Pass,0.0214762905126088,86.7754970074145,999,1,
S86-A95,treated_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A94,treated_low,Unknown,1,B2M,Test,9.34893664571027,-1,1,Pass,0.0214762905126088,85.9771176331213,999,1,
S86-A93,treated_low,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S86-A92,treated_low,Unknown,1,SLCO3A1,Test,17.7888118446945,-1,1,Pass,0.0214762905126088,84.1953515892028,999,1,
S86-A91,treated_low,Unknown,1,SP1,Test,15.860348259911,-1,1,Pass,0.0214762905126088,87.3024692078713,999,1,
S08-A01,treated_high,Unknown,1,ACTB,Test,22.2734530770848,-1,0.935947650660099,Pass,0.0214762905126088,90.7435267747669,999,1,
S08-A02,treated_high,Unknown,1,SP3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S08-A03,treated_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S08-A04,treated_high,Unknown,1,RSU1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S08-A05,treated_high,Unknown,1,IL8,Test,16.4132057807798,-1,1,Pass,0.0214762905126088,80.1430878444583,999,1,
S08-A06,treated_high,Unknown,1,FZD7,Test,15.7736831473,-1,1,Pass,0.0214762905126088,81.1040644315064,999,1,
S08-A07,treated_high,Unknown,1,ACTB,Test,21.9457286570246,-1,0.976599320897815,Pass,0.0214762905126088,90.2364320690748,999,1,
S08-A08,treated_high,Unknown,1,SP3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S08-A09,treated_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S08-A10,treated_high,Unknown,1,RSU1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S08-A11,treated_high,Unknown,1,IL8,Test,16.6023182245617,-1,1,Pass,0.0214762905126088,79.8760098142476,999,1,
S08-A12,treated_high,Unknown,1,FZD7,Test,15.4399853197654,-1,1,Pass,0.0214762905126088,80.9048550304847,999,1,
S08-A13,treated_high,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S08-A14,treated_high,Unknown,1,YBX1,Test,16.1004524302628,-1,1,Pass,0.0214762905126088,82.0643908889259,999,1,
S08-A15,treated_high,Unknown,1,PRKCB,Test,999,-1,0,Fail,0.0214762905126088,69.186274506359,999,1,
S08-A16,treated_high,Unknown,1,DDIT4,Test,16.6203138649762,-1,1,Pass,0.0214762905126088,89.1084140866556,999,1,
S08-A17,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S08-A18,treated_high,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S08-A19,treated_high,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S08-A20,treated_high,Unknown,1,YBX1,Test,16.030869359116,-1,1,Pass,0.0214762905126088,81.9888816514886,999,1,
S08-A21,treated_high,Unknown,1,PRKCB,Test,27.7428078746796,-1,0.393691639903625,Fail,0.0214762905126088,69.1704056027398,999,1,
S08-A22,treated_high,Unknown,1,DDIT4,Test,16.497822026872,-1,1,Pass,0.0214762905126088,89.0022584090565,999,1,
S08-A23,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S08-A24,treated_high,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
